No;full_text;username;tweet_normalized;skor_total;skor_positif;skor_negatif;n_match;n_total;kata_match;sentimen
410;baca di sini kepala badan gizi nasional dadan hindayana menyatakan program studi gizi kini sangat diminati seiring besarnya kebutuhan tenaga ahli untuk program makan bergizi gratis mbg setiap unit satuan pelayanan pemenuhan gizi wajib memiliki;kompascom;['baca', 'kepala', 'badan', 'gizi', 'nasional', 'dadan', 'hindayana', 'program', 'studi', 'gizi', 'diminati', 'seiring', 'besarnya', 'kebutuhan', 'tenaga', 'ahli', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'unit', 'satuan', 'pelayanan', 'pemenuhan', 'gizi', 'wajib', 'memiliki'];13.0;22.0;-9.0;10;28;[('baca', 3.0), ('badan', -3.0), ('studi', 4.0), ('kebutuhan', 4.0), ('tenaga', 3.0), ('makan', 1.0), ('gratis', 4.0), ('unit', -4.0), ('pelayanan', 3.0), ('wajib', -2.0)];Positif
411;program makan bergizi gratis terbukti membuka banyak lapangan kerja baru bagi para ahli gizi di seluruh pelosok indonesia demi menjamin kualitas asupan anak bangsa phuwin tommyhilfiger my;venusdocxx;['program', 'makan', 'bergizi', 'gratis', 'terbukti', 'membuka', 'lapangan', 'kerja', 'ahli', 'gizi', 'pelosok', 'indonesia', 'menjamin', 'kualitas', 'asupan', 'anak', 'bangsa', 'phuwin', 'tommyhilfiger', 'punyaku'];6.0;17.0;-11.0;9;20;[('makan', 1.0), ('gratis', 4.0), ('terbukti', 3.0), ('lapangan', 3.0), ('kerja', 2.0), ('pelosok', -3.0), ('menjamin', -5.0), ('kualitas', 4.0), ('anak', -3.0)];Positif
412;anggaran program makan bergizi gratis mbg berpotensi menjadi beban bagi generasi yang menikmatinya saat ini di masa depan terutama jika pendanaannya bersumber dari utang negara yang menumpuk mereka yang suka adalah mereka yg bodoh yg tidak paham beban mereka di masa depan;Hyuga_2018;['anggaran', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'berpotensi', 'beban', 'generasi', 'menikmatinya', 'pendanaannya', 'bersumber', 'utang', 'negara', 'menumpuk', 'suka', 'bodoh', 'paham', 'beban'];-8.0;12.0;-20.0;9;19;[('makan', 1.0), ('gratis', 4.0), ('beban', -5.0), ('generasi', -3.0), ('bersumber', 4.0), ('utang', -4.0), ('menumpuk', -3.0), ('suka', 3.0), ('beban', -5.0)];Negatif
413;presiden prabowo subianto menegaskan bahwa hingga saat ini banyak negara belajar program makan bergizi gratis;zahrudin194245;['presiden', 'prabowo', 'subianto', 'negara', 'belajar', 'program', 'makan', 'bergizi', 'gratis'];11.0;11.0;0.0;4;9;[('presiden', 3.0), ('belajar', 3.0), ('makan', 1.0), ('gratis', 4.0)];Positif
414;konstitusi kita unik apbn wajib untuk pendidikan tapi kenapa sekarang mau dirampok buat program makan bergizi gratis para ahli hukum sudah bersuara di mk ini inkonstitusional jangan sampai dana masa depan anak bangsa dipangkas demi kepentingan pragmatis atwogang;YudhaShanny2;['konstitusi', 'unik', 'apbn', 'wajib', 'pendidikan', 'dirampok', 'program', 'makan', 'bergizi', 'gratis', 'ahli', 'hukum', 'bersuara', 'mk', 'inkonstitusional', 'dana', 'anak', 'bangsa', 'dipangkas', 'kepentingan', 'pragmatis', 'atwogang'];12.0;17.0;-5.0;7;22;[('wajib', -2.0), ('makan', 1.0), ('gratis', 4.0), ('hukum', 3.0), ('dana', 4.0), ('anak', -3.0), ('kepentingan', 5.0)];Positif
415;postverzet program makan bergizi gratis seharusnya melindungi hak gizi anakanak indonesia namun kasus keracunan massal menunjukkan lemahnya pengawasan dan regulasi di era prabowo subianto negara wajib memastikan makanan yang aman pengawasan yang ketat dan sanksi tegas;LPMJustissica;['postverzet', 'program', 'makan', 'bergizi', 'gratis', 'melindungi', 'hak', 'gizi', 'anakanak', 'indonesia', 'keracunan', 'massal', 'lemahnya', 'pengawasan', 'regulasi', 'era', 'prabowo', 'subianto', 'negara', 'wajib', 'makanan', 'aman', 'pengawasan', 'ketat', 'sanksi'];3.0;8.0;-5.0;5;25;[('makan', 1.0), ('gratis', 4.0), ('wajib', -2.0), ('makanan', 3.0), ('ketat', -3.0)];Positif
416;insentif sppg rp juta per hari dukung operasional dapur dan standar gizi demi sajian makan bergizi gratis berkualitas setiap hari bagi anakanak krl commuter line diana pungky jule bekasi yordania yaman;soofivyn;['insentif', 'sppg', 'rp', 'juta', 'dukung', 'operasional', 'dapur', 'standar', 'gizi', 'sajian', 'makan', 'bergizi', 'gratis', 'berkualitas', 'anakanak', 'krl', 'commuter', 'line', 'diana', 'pungky', 'jule', 'bekasi', 'yordania', 'yaman'];16.0;18.0;-2.0;7;24;[('insentif', 3.0), ('juta', 2.0), ('dukung', 4.0), ('standar', -2.0), ('makan', 1.0), ('gratis', 4.0), ('berkualitas', 4.0)];Positif
417;makan bergizi gratis sangat berarti bagi siswa membantu kecukupan nutrisi sekaligus meringankan beban ekonomi keluarga di rumah secara nyata krl commuter line diana pungky jule bekasi yordania yaman;soofivyn;['makan', 'bergizi', 'gratis', 'siswa', 'membantu', 'kecukupan', 'nutrisi', 'meringankan', 'beban', 'ekonomi', 'keluarga', 'rumah', 'nyata', 'krl', 'commuter', 'line', 'diana', 'pungky', 'jule', 'bekasi', 'yordania', 'yaman'];20.0;25.0;-5.0;9;22;[('makan', 1.0), ('gratis', 4.0), ('siswa', 3.0), ('membantu', 4.0), ('meringankan', 2.0), ('beban', -5.0), ('keluarga', 4.0), ('rumah', 3.0), ('nyata', 4.0)];Positif
418;program makan bergizi gratis mbg bukan cuma soal pemenuhan gizi presiden prabowo subianto tegaskan program ini akan terus diperbaiki dan diperluas;andora44;['program', 'makan', 'bergizi', 'gratis', 'mbg', 'pemenuhan', 'gizi', 'presiden', 'prabowo', 'subianto', 'tegaskan', 'program', 'diperbaiki', 'diperluas'];8.0;8.0;0.0;3;14;[('makan', 1.0), ('gratis', 4.0), ('presiden', 3.0)];Positif
419;prodi gizi melejit kepala bgn sebut dampak program mbg makin terasa program makan bergizi gratis mbg tak hanya berdampak pada peningkatan kualitas kesehatan masyarakat tetapi juga mulai mengubah tren di dunia pendidikan kepala badan gizi nasional bgn dadan hindayana;Melihat_Indo;['prodi', 'gizi', 'melejit', 'kepala', 'bgn', 'dampak', 'program', 'mbg', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'berdampak', 'peningkatan', 'kualitas', 'kesehatan', 'masyarakat', 'mengubah', 'tren', 'dunia', 'pendidikan', 'kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dadan', 'hindayana'];-1.0;9.0;-10.0;7;29;[('dampak', -3.0), ('makan', 1.0), ('gratis', 4.0), ('kualitas', 4.0), ('tren', -2.0), ('dunia', -2.0), ('badan', -3.0)];Negatif
420;mbg kembali makan korban ratusan siswa di klaten diduga keracunan sampai kapan program negara jadi ancaman klaten program makan bergizi gratis mbg kembali menjadi sorotan setelah ratusan siswa dan guru di kecamatan tulung kabupaten klaten diduga mengalami keracunan;papua_muslim95;['mbg', 'makan', 'korban', 'ratusan', 'siswa', 'klaten', 'diduga', 'keracunan', 'program', 'negara', 'ancaman', 'klaten', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'sorotan', 'ratusan', 'siswa', 'guru', 'kecamatan', 'tulung', 'kabupaten', 'klaten', 'diduga', 'mengalami', 'keracunan'];10.0;18.0;-8.0;9;28;[('makan', 1.0), ('korban', -4.0), ('siswa', 3.0), ('ancaman', -4.0), ('makan', 1.0), ('gratis', 4.0), ('siswa', 3.0), ('guru', 3.0), ('mengalami', 3.0)];Positif
421;reaksi haru siswa ini bukti mbg sangat berarti program ini nyata membantu ekonomi keluarga dan memastikan anak tetap makan bergizi jule diana pungky andrie perthsanta cmi love infinity yordania yaman collectible card;aliciaaach;['reaksi', 'haru', 'siswa', 'bukti', 'mbg', 'program', 'nyata', 'membantu', 'ekonomi', 'keluarga', 'anak', 'makan', 'bergizi', 'jule', 'diana', 'pungky', 'andrie', 'perthsanta', 'cmi', 'suka', 'infinity', 'yordania', 'yaman', 'collectible', 'card'];8.0;19.0;-11.0;9;25;[('reaksi', -5.0), ('siswa', 3.0), ('bukti', -3.0), ('nyata', 4.0), ('membantu', 4.0), ('keluarga', 4.0), ('anak', -3.0), ('makan', 1.0), ('suka', 3.0)];Positif
422;program makan bergizi gratis mbg yang dikembangkan pemerintah mulai mendapat pengakuan regional dan dibagikan sebagai praktik terbaik di kawasan asean;NVoxis;['program', 'makan', 'bergizi', 'gratis', 'mbg', 'dikembangkan', 'pemerintah', 'pengakuan', 'regional', 'dibagikan', 'praktik', 'terbaik', 'kawasan', 'asean'];7.0;10.0;-3.0;4;14;[('makan', 1.0), ('gratis', 4.0), ('pengakuan', -3.0), ('terbaik', 5.0)];Positif
423;dibilang konyol justru ini program yang nyentuh kebutuhan paling dasar makan bergizi itu bukan hal sepele;Momoyotojaa;['dibilang', 'konyol', 'program', 'nyentuh', 'kebutuhan', 'dasar', 'makan', 'bergizi', 'sepele'];6.0;9.0;-3.0;4;9;[('konyol', -3.0), ('kebutuhan', 4.0), ('makan', 1.0), ('sepele', 4.0)];Positif
424;data realtime kini jadi kunci distribusi makan bergizi gratis yang lebih tepat sasaran untuk seluruh anak indonesia demi mewujudkan generasi masa depan yang kuat pond with itsskin mp front camera biore uvxstray kids diana pungky;diandramozanika;['data', 'realtime', 'kunci', 'distribusi', 'makan', 'bergizi', 'gratis', 'sasaran', 'anak', 'indonesia', 'mewujudkan', 'generasi', 'kuat', 'pond', 'dengan', 'itsskin', 'mp', 'front', 'camera', 'biore', 'uvxstray', 'kids', 'diana', 'pungky'];-4.0;11.0;-15.0;9;24;[('data', -3.0), ('kunci', 3.0), ('distribusi', 3.0), ('makan', 1.0), ('gratis', 4.0), ('anak', -3.0), ('mewujudkan', -3.0), ('generasi', -3.0), ('kuat', -3.0)];Negatif
425;pemerintah menggandeng perguruan tinggi untuk memperluas jangkauan program makanan bergizi gratis melalui dapur berbasis kampus demi menciptakan generasi muda yang jauh lebih sehat dan cerdas pond with itsskin mp front camera biore uvxstray kids diana pungky;diandramozanika;['pemerintah', 'menggandeng', 'perguruan', 'memperluas', 'jangkauan', 'program', 'makanan', 'bergizi', 'gratis', 'dapur', 'berbasis', 'kampus', 'menciptakan', 'generasi', 'muda', 'sehat', 'cerdas', 'pond', 'dengan', 'itsskin', 'mp', 'front', 'camera', 'biore', 'uvxstray', 'kids', 'diana', 'pungky'];6.0;11.0;-5.0;5;28;[('makanan', 3.0), ('gratis', 4.0), ('generasi', -3.0), ('muda', -2.0), ('sehat', 4.0)];Positif
426;kopi program makan gratis ini bantu banget warga kecil jangan dirusak pakai isu sapi yang nggak jelas juntrungannya itu cuma simulasi perencanaan dapur realitanya menu tetap variatif dan bergizi seimbang;bradtherwage;['kopi', 'program', 'makan', 'gratis', 'bantu', 'sekali', 'warga', 'dirusak', 'pakai', 'isu', 'sapi', 'tidak', 'juntrungannya', 'simulasi', 'perencanaan', 'dapur', 'realitanya', 'menu', 'variatif', 'bergizi', 'seimbang'];-9.0;5.0;-14.0;7;21;[('makan', 1.0), ('gratis', 4.0), ('bantu', -4.0), ('sekali', -1.0), ('isu', -1.0), ('sapi', -3.0), ('tidak', -5.0)];Negatif
427;presiden prabowo subianto menegaskan komitmen melanjutkan program makan bergizi gratis mbg hingga tuntas program ini dinilai berdampak bagi petani dan nelayan karena memberi kepastian pasar baca selengkapnya rk;kompascom;['presiden', 'prabowo', 'subianto', 'komitmen', 'melanjutkan', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'tuntas', 'program', 'dinilai', 'berdampak', 'petani', 'nelayan', 'kepastian', 'pasar', 'baca', 'selengkapnya', 'rk'];14.0;14.0;0.0;6;21;[('presiden', 3.0), ('makan', 1.0), ('gratis', 4.0), ('tuntas', 2.0), ('baca', 3.0), ('selengkapnya', 1.0)];Positif
428;nutrisi seimbang itu kunci kecerdasan anak sekolah jangan terjebak polemik simulasi sapi yang nggak utuh informasinya tetap dukung program makan bergizi gratis demi masa depan indonesia yang lebih cerah;gilbhaarg;['nutrisi', 'seimbang', 'kunci', 'kecerdasan', 'anak', 'sekolah', 'terjebak', 'polemik', 'simulasi', 'sapi', 'tidak', 'utuh', 'informasinya', 'dukung', 'program', 'makan', 'bergizi', 'gratis', 'indonesia', 'cerah'];9.0;20.0;-11.0;10;20;[('kunci', 3.0), ('anak', -3.0), ('sekolah', 3.0), ('polemik', 3.0), ('sapi', -3.0), ('tidak', -5.0), ('informasinya', 2.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0)];Positif
429;tetap kritis tapi jangan kehilangan akal sehat isu sapi ribu itu cuma pengandaian kapasitas logistik saja mari dukung penuh program makan bergizi gratis demi masa depan cerah generasi indonesia;marasilvyy;['kritis', 'kehilangan', 'akal', 'sehat', 'isu', 'sapi', 'ribu', 'pengandaian', 'kapasitas', 'logistik', 'mari', 'dukung', 'penuh', 'program', 'makan', 'bergizi', 'gratis', 'cerah', 'generasi', 'indonesia'];7.0;23.0;-16.0;12;20;[('kritis', -5.0), ('kehilangan', -4.0), ('sehat', 4.0), ('isu', -1.0), ('sapi', -3.0), ('pengandaian', 3.0), ('kapasitas', 3.0), ('mari', 4.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0), ('generasi', -3.0)];Positif
430;klaim sesat makan bergizi gratis baru simulasi tapi sudah jumawa dunia belajar ke kita faktanya india lewat midday meal scheme sudah beri makan juta anak sejak kita tertinggal dekade jangan jualan nasionalisme sempit unt menutupi manajemen yg belum teruji;Didikjzie;['klaim', 'sesat', 'makan', 'bergizi', 'gratis', 'simulasi', 'jumawa', 'dunia', 'belajar', 'faktanya', 'india', 'midday', 'meal', 'scheme', 'makan', 'juta', 'anak', 'tertinggal', 'dekade', 'jualan', 'nasionalisme', 'sempit', 'unt', 'menutupi', 'manajemen', 'teruji'];-4.0;12.0;-16.0;11;26;[('sesat', -4.0), ('makan', 1.0), ('gratis', 4.0), ('dunia', -2.0), ('belajar', 3.0), ('makan', 1.0), ('juta', 2.0), ('anak', -3.0), ('tertinggal', -3.0), ('jualan', 1.0), ('sempit', -4.0)];Negatif
431;kepala badan gizi nasional bgn dadan hindayana mengklaim program studi gizi kini paling diminati setelah adanya program makan bergizi gratis mbg berapa sih gaji tenaga ahli gizi di program ini ternyata kisarannya mencapai jutaan rupiah per bulan lebih besar jika;officialfgmedia;['kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dadan', 'hindayana', 'mengklaim', 'program', 'studi', 'gizi', 'diminati', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'gaji', 'tenaga', 'ahli', 'gizi', 'program', 'kisarannya', 'mencapai', 'jutaan', 'rupiah'];9.0;12.0;-3.0;5;26;[('badan', -3.0), ('studi', 4.0), ('makan', 1.0), ('gratis', 4.0), ('tenaga', 3.0)];Positif
432;presiden prabowo subianto menargetkan indonesia akan mencapai swasembada energi pada akhir target ini diungkapkan prabowo saat meninjau hasil revitalisasi sekolah dan program makan bergizi gratis mbg di sman cilacap jawa tengah rabu meski begitu;idx_channel;['presiden', 'prabowo', 'subianto', 'menargetkan', 'indonesia', 'mencapai', 'swasembada', 'energi', 'target', 'prabowo', 'meninjau', 'hasil', 'revitalisasi', 'sekolah', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'sman', 'cilacap', 'jawa', 'rabu'];17.0;17.0;0.0;6;23;[('presiden', 3.0), ('energi', 3.0), ('hasil', 3.0), ('sekolah', 3.0), ('makan', 1.0), ('gratis', 4.0)];Positif
433;penerima manfaat tembus di atas juta prabowo banyak negara belajar mbg ke kita cilacap presiden ri prabowo subianto menyebut program makan bergizi gratis mbg telah menjangkau lebih dari juta penerima manfaat dan menjadi perhatian dunia bahkan sejumlah negara mulai;RadioElshinta;['penerima', 'manfaat', 'tembus', 'juta', 'prabowo', 'negara', 'belajar', 'mbg', 'cilacap', 'presiden', 'ri', 'prabowo', 'subianto', 'menyebut', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'menjangkau', 'juta', 'penerima', 'manfaat', 'perhatian', 'dunia', 'negara'];37.0;39.0;-2.0;14;26;[('penerima', 2.0), ('manfaat', 5.0), ('tembus', 3.0), ('juta', 2.0), ('belajar', 3.0), ('presiden', 3.0), ('menyebut', 3.0), ('makan', 1.0), ('gratis', 4.0), ('juta', 2.0), ('penerima', 2.0), ('manfaat', 5.0), ('perhatian', 4.0), ('dunia', -2.0)];Positif
434;program makan bergizi gratis untuk anak aceh;dzakira_af16440;['program', 'makan', 'bergizi', 'gratis', 'anak', 'aceh'];2.0;5.0;-3.0;3;6;[('makan', 1.0), ('gratis', 4.0), ('anak', -3.0)];Positif
435;program makan bergizi gratis untuk aneuk aceh jak ta dukung makan bergizi gratis demi masa depan aneuk aceh;dzakira_af16440;['program', 'makan', 'bergizi', 'gratis', 'aneuk', 'aceh', 'jak', 'ta', 'dukung', 'makan', 'bergizi', 'gratis', 'aneuk', 'aceh'];11.0;14.0;-3.0;6;14;[('makan', 1.0), ('gratis', 4.0), ('ta', -3.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0)];Positif
436;tingkatkan kualitas belajar anakanak aceh melalui program makan bergizi gratis mari kita dukung makan bergizi gratis demi masa depan anak aceh;dzakira_af16440;['tingkatkan', 'kualitas', 'belajar', 'anakanak', 'aceh', 'program', 'makan', 'bergizi', 'gratis', 'mari', 'dukung', 'makan', 'bergizi', 'gratis', 'anak', 'aceh'];22.0;25.0;-3.0;9;16;[('kualitas', 4.0), ('belajar', 3.0), ('makan', 1.0), ('gratis', 4.0), ('mari', 4.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0), ('anak', -3.0)];Positif
437;mari kita dukung program makan bergizi gratis untuk anakanak aceh bergizigratis;dzakira_af16440;['mari', 'dukung', 'program', 'makan', 'bergizi', 'gratis', 'anakanak', 'aceh', 'bergizigratis'];13.0;13.0;0.0;4;9;[('mari', 4.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0)];Positif
438;mari dukung makan bergizi gratis untuk anakanak aceh pemerintah tunjukkan komitmen untuk anakanak sekolah aceh makan bergizi gratis;dzakira_af16440;['mari', 'dukung', 'makan', 'bergizi', 'gratis', 'anakanak', 'aceh', 'pemerintah', 'tunjukkan', 'komitmen', 'anakanak', 'sekolah', 'aceh', 'makan', 'bergizi', 'gratis'];21.0;21.0;0.0;7;16;[('mari', 4.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0), ('sekolah', 3.0), ('makan', 1.0), ('gratis', 4.0)];Positif
439;kampus jadi pusat gizi mahasiswa turun tangan kelola dapur mbg lur kepala badan gizi nasional dadan hindayana mengajak kampus di seluruh indonesia ikut mengelola dapur program makan bergizi gratis mbg bukan cuma masak tapi jadi tempat riset dan inovasi mahasiswa;BorobudurNews_;['kampus', 'pusat', 'gizi', 'mahasiswa', 'turun', 'tangan', 'kelola', 'dapur', 'mbg', 'lur', 'kepala', 'badan', 'gizi', 'nasional', 'dadan', 'hindayana', 'mengajak', 'kampus', 'indonesia', 'mengelola', 'dapur', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'masak', 'riset', 'inovasi', 'mahasiswa'];9.0;15.0;-6.0;8;30;[('pusat', 3.0), ('turun', -3.0), ('tangan', 1.0), ('badan', -3.0), ('makan', 1.0), ('gratis', 4.0), ('masak', 2.0), ('inovasi', 4.0)];Positif
440;tai kucing gara lu banyak anggaran dipangkas banyak kampus yg kena dampak efisiensi demi menuhin that program makan beracun gratis dana riset dipangkas dan kalo lupa ada kampus yg membatasi kegiatan perkuliahan di kampus gara keterbatasan dana operasional krn efisiensi;uremyhopee;['tahi', 'kucing', 'gara', 'lu', 'anggaran', 'dipangkas', 'kampus', 'kena', 'dampak', 'efisiensi', 'menuhin', 'itu', 'program', 'makan', 'beracun', 'gratis', 'dana', 'riset', 'dipangkas', 'lupa', 'kampus', 'membatasi', 'kegiatan', 'perkuliahan', 'kampus', 'gara', 'keterbatasan', 'dana', 'operasional', 'efisiensi'];-11.0;16.0;-27.0;13;30;[('tahi', -5.0), ('gara', -4.0), ('kena', -3.0), ('dampak', -3.0), ('itu', -2.0), ('makan', 1.0), ('gratis', 4.0), ('dana', 4.0), ('lupa', -3.0), ('membatasi', -3.0), ('kegiatan', 3.0), ('gara', -4.0), ('dana', 4.0)];Negatif
441;heran ya ga paham manfaat tapi bahasbahas manfaat pada ngerti gak si program makan bergizi gratis mbg membawa dampak positif bagi para petani peningkatan permintaan pasar membuat harga komoditas seperti brokoli dan bawang merah ikut naik sehingga pendapatan petani membaik;ZukiSunni;['heran', 'paham', 'manfaat', 'bahasbahas', 'manfaat', 'ngerti', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'membawa', 'dampak', 'positif', 'petani', 'peningkatan', 'permintaan', 'pasar', 'harga', 'komoditas', 'brokoli', 'bawang', 'merah', 'pendapatan', 'petani', 'membaik'];22.0;31.0;-9.0;12;26;[('heran', 4.0), ('manfaat', 5.0), ('manfaat', 5.0), ('ngerti', 1.0), ('makan', 1.0), ('gratis', 4.0), ('dampak', -3.0), ('positif', 4.0), ('harga', 3.0), ('merah', 4.0), ('pendapatan', -3.0), ('membaik', -3.0)];Positif
442;melalui makan bergizi gratis kita bersama membangun ketahanan fisik serta mental generasi penerus bangsa yang tangguh;Elizabe91164520;['makan', 'bergizi', 'gratis', 'membangun', 'ketahanan', 'fisik', 'mental', 'generasi', 'penerus', 'bangsa', 'tangguh'];7.0;10.0;-3.0;4;11;[('makan', 1.0), ('gratis', 4.0), ('generasi', -3.0), ('tangguh', 5.0)];Positif
443;mari kita kawal kesuksesan program makan bergizi gratis demi mewujudkan citacita besar indonesia maju;Elizabe91164520;['mari', 'kawal', 'kesuksesan', 'program', 'makan', 'bergizi', 'gratis', 'mewujudkan', 'citacita', 'indonesia', 'maju'];4.0;9.0;-5.0;5;11;[('mari', 4.0), ('kawal', -2.0), ('makan', 1.0), ('gratis', 4.0), ('mewujudkan', -3.0)];Positif
444;omong kosong mana janji lu dulu katanya ngadain program makan gratis buat anak sekolah yg ada malah mbg skrg mana program yg lu janjiin itu;pshtxbonek;['omong', 'kosong', 'janji', 'lu', 'ngadain', 'program', 'makan', 'gratis', 'anak', 'sekolah', 'mbg', 'sekarang', 'program', 'lu', 'janjiin'];-3.0;8.0;-11.0;6;15;[('omong', -4.0), ('kosong', -4.0), ('makan', 1.0), ('gratis', 4.0), ('anak', -3.0), ('sekolah', 3.0)];Negatif
445;ijm bukan mbg tetapi makan bergizi dengan biaya rakyat menyorot problem makan bergizi gratis mbg direktur indonesia justice monitor ijm agung wisnuwardana mengatakan bukan mbg tetapi makan bergizi dengan biaya rakyat;TintaMedia01;['ijm', 'mbg', 'makan', 'bergizi', 'biaya', 'rakyat', 'menyorot', 'masalah', 'makan', 'bergizi', 'gratis', 'mbg', 'direktur', 'indonesia', 'adil', 'monitor', 'ijm', 'agung', 'wisnuwardana', 'mbg', 'makan', 'bergizi', 'biaya', 'rakyat'];10.0;14.0;-4.0;7;24;[('makan', 1.0), ('masalah', -4.0), ('makan', 1.0), ('gratis', 4.0), ('direktur', 3.0), ('adil', 4.0), ('makan', 1.0)];Positif
